"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1998","should show invalid email address inline error","signup","Tue Jan 20 16:05:55 UTC 2026","passed","Tue Jan 20 16:05:57 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","3828","should show invalid email inline error when invalid email format is provided","signup","Tue Jan 20 16:06:05 UTC 2026","passed","Tue Jan 20 16:06:08 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","4853","should redirect to login page when clicking the login link","signup","Tue Jan 20 16:05:56 UTC 2026","passed","Tue Jan 20 16:06:01 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1835","should not show password maximum chars length inline error","signup","Tue Jan 20 16:06:04 UTC 2026","passed","Tue Jan 20 16:06:06 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show inline error when phone number and country selection are different","signup","Tue Jan 20 16:05:53 UTC 2026","skipped","Tue Jan 20 16:05:53 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should not allow account creation for non-Canadian phone numbers","signup","Tue Jan 20 16:06:20 UTC 2026","skipped","Tue Jan 20 16:06:20 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","6744","should create account when valid inputs are provided","signup","Tue Jan 20 16:06:13 UTC 2026","passed","Tue Jan 20 16:06:20 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","2176","should show password mismatch inline error","signup","Tue Jan 20 16:05:57 UTC 2026","passed","Tue Jan 20 16:05:59 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should have correct link for privacy policy","signup","Tue Jan 20 16:06:03 UTC 2026","skipped","Tue Jan 20 16:06:03 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","2007","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 16:05:53 UTC 2026","passed","Tue Jan 20 16:05:55 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","10437","should block user after multiple failed login attempts","signup","Tue Jan 20 16:06:25 UTC 2026","passed","Tue Jan 20 16:06:35 UTC 2026","Account Security - EN","tests/login.spec.ts","",""
"","185","consent","accept-consent","Tue Jan 20 16:05:51 UTC 2026","passed","Tue Jan 20 16:05:51 UTC 2026","","setup/acceptConsent.setup.ts","",""
"","5484","should allow user to reset password","signup","Tue Jan 20 16:06:12 UTC 2026","passed","Tue Jan 20 16:06:17 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1886","should display toast error when signup using email from existing user","signup","Tue Jan 20 16:06:03 UTC 2026","passed","Tue Jan 20 16:06:05 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 16:06:05 UTC 2026","skipped","Tue Jan 20 16:06:05 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1797","should show password below minimum length inline error","signup","Tue Jan 20 16:05:59 UTC 2026","passed","Tue Jan 20 16:06:01 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","2053","should not allow signup with malicious strings","signup","Tue Jan 20 16:06:05 UTC 2026","passed","Tue Jan 20 16:06:07 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1756","should show invalid phone number inline error","signup","Tue Jan 20 16:05:53 UTC 2026","passed","Tue Jan 20 16:05:55 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
