"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2895","should show inline errors when empty fields are submitted","signup","Tue Jan 20 01:39:13 UTC 2026","passed","Tue Jan 20 01:39:16 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","2103","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 01:39:10 UTC 2026","passed","Tue Jan 20 01:39:12 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1562","should show invalid email address inline error","signup","Tue Jan 20 01:39:13 UTC 2026","passed","Tue Jan 20 01:39:15 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1","should have correct link for privacy policy","signup","Tue Jan 20 01:39:21 UTC 2026","skipped","Tue Jan 20 01:39:21 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1398","should show password above maximum length inline error","signup","Tue Jan 20 01:39:18 UTC 2026","passed","Tue Jan 20 01:39:19 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1990","should display toast error when signup using email from existing user","signup","Tue Jan 20 01:39:21 UTC 2026","passed","Tue Jan 20 01:39:23 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1361","should not show password maximum chars length inline error","signup","Tue Jan 20 01:39:21 UTC 2026","passed","Tue Jan 20 01:39:22 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","5017","should allow user to reset password","signup","Tue Jan 20 01:39:16 UTC 2026","passed","Tue Jan 20 01:39:21 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1697","should show invalid phone number inline error","signup","Tue Jan 20 01:39:12 UTC 2026","passed","Tue Jan 20 01:39:13 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1420","should show password below minimum length inline error","signup","Tue Jan 20 01:39:16 UTC 2026","passed","Tue Jan 20 01:39:18 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","0","should show consent on first visit","signup","Tue Jan 20 01:39:03 UTC 2026","skipped","Tue Jan 20 01:39:03 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","5076","should redirect to login page when clicking the login link","signup","Tue Jan 20 01:39:14 UTC 2026","passed","Tue Jan 20 01:39:19 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","1867","should switch language when clicking the language toggle","signup","Tue Jan 20 01:39:12 UTC 2026","passed","Tue Jan 20 01:39:14 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
