"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5906","should create account when valid inputs are provided and phone number is not from region of purchase","signup","Tue Jan 20 02:16:12 UTC 2026","passed","Tue Jan 20 02:16:18 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","3422","should show invalid email inline error when invalid email format is provided","signup","Tue Jan 20 02:16:03 UTC 2026","passed","Tue Jan 20 02:16:07 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1","should show consent on first visit","signup","Tue Jan 20 02:15:57 UTC 2026","skipped","Tue Jan 20 02:15:57 UTC 2026","Consent Page - EN > First Visit","tests/consent.spec.ts","",""
"","0","should show invalid email inline error when email does not have characters after @","signup","Tue Jan 20 02:16:03 UTC 2026","skipped","Tue Jan 20 02:16:03 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","9528","should block user after multiple failed login attempts","signup","Tue Jan 20 02:16:22 UTC 2026","passed","Tue Jan 20 02:16:32 UTC 2026","Account Security - EN","tests/login.spec.ts","",""
"","995","should have correct link for terms of service","signup","Tue Jan 20 02:16:08 UTC 2026","passed","Tue Jan 20 02:16:09 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","5134","should allow user to reset password","signup","Tue Jan 20 02:16:10 UTC 2026","passed","Tue Jan 20 02:16:15 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","3094","should signup link have correct href","signup","Tue Jan 20 02:16:15 UTC 2026","passed","Tue Jan 20 02:16:18 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1689","should not show error when password contains special chars(?!#_- ) but meets all requirements","signup","Tue Jan 20 02:16:01 UTC 2026","passed","Tue Jan 20 02:16:02 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","4088","should redirect to login page when clicking the login link","signup","Tue Jan 20 02:16:04 UTC 2026","passed","Tue Jan 20 02:16:08 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","6344","should create account when valid inputs are provided","signup","Tue Jan 20 02:16:18 UTC 2026","passed","Tue Jan 20 02:16:25 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
"","1659","should not submit form and show inline errors when mandatory fields are empty","signup","Tue Jan 20 02:15:59 UTC 2026","passed","Tue Jan 20 02:16:01 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1428","should not show password minimum chars length inline error","signup","Tue Jan 20 02:16:08 UTC 2026","passed","Tue Jan 20 02:16:10 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1431","should switch language when clicking the language toggle","signup","Tue Jan 20 02:16:02 UTC 2026","passed","Tue Jan 20 02:16:04 UTC 2026","Signup Page - EN > Links and Navigation - EN","tests/signup.spec.ts","",""
"","3932","should not login when password provided is incorrect for an existing user","signup","Tue Jan 20 02:16:18 UTC 2026","passed","Tue Jan 20 02:16:22 UTC 2026","Login Page - EN","tests/login.spec.ts","",""
"","1414","should show password above maximum length inline error","signup","Tue Jan 20 02:16:07 UTC 2026","passed","Tue Jan 20 02:16:08 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1575","should show password mismatch inline error","signup","Tue Jan 20 02:16:04 UTC 2026","passed","Tue Jan 20 02:16:05 UTC 2026","Signup Page - EN > Form Validation - EN","tests/signup.spec.ts","",""
"","1","should not allow account creation for non-Canadian phone numbers","signup","Tue Jan 20 02:16:25 UTC 2026","skipped","Tue Jan 20 02:16:25 UTC 2026","Signup Page - EN > Account Creation - EN","tests/signup.spec.ts","",""
